	entrance_site	vehicle_class	lambda	intercept	alpha	chisquare	pvalue
54	21	2H	34.62363583879888	3.544536625935512	4.5368559830220544e-08	0.6401361146991391	0.999912597916709
55	21	2L	1066.4371301775143	6.972078584295676	0.01367331362600391	2.1072814942375299e+40	0.0
56	21	3H	18.460782447256907	2.9156485530889826	6.691076281828389e-08	0.11979078917203986	0.9999999427007658
57	21	3L	5.138222348225571	1.6367066018374867	6.921534840393091e-08	0.19534283821845194	0.9999994983060316
58	21	4H	8.51467180877221	2.1417914755755687	1.4020255351561325e-07	0.285019075012532	0.9999973520822537
59	21	4L	4.406822349515939	1.4831550216261806	4.648183189200453e-08	0.3124838500292718	0.9999960387065894
60	21	5H	22.325767372686542	3.1057416204099737	9.657649087419984e-07	1.2639351953171198	0.9985486610834177
61	21	6H	4.125977067803991	1.4173015305153966	8.348283492733495e-08	0.2771757509475057	0.9999976570753757
62	21	7H	3.144551282051282	1.1456711968802973	4.3630186153636716e-05	0.35504951728016	0.9999930834993371
63	21B	2H	22.507113357656834	3.113831295482367	8.415035511891579e-07	1.472716255964857	0.997344158658788
64	21B	2L	732.9156804733727	6.597030672280257	0.012990214765003026	4.2684706332092314e+42	0.0
65	21B	3H	11.640360540302488	2.454478482027757	3.311343138290276e-07	0.10885469824268698	0.9999999625893243
66	21B	3L	2.760404475803231	1.0153772084242174	8.980358356271763e-06	0.3508235086611914	0.9999934350351688
67	21B	4H	12.149133509679174	2.4972586183899583	3.962515933871026e-07	0.20472137289698059	0.9999993828042194
68	21B	4L	2.7482654796911166	1.0109699702589507	8.145725425133057e-06	0.443835434807913	0.9999817862012377
69	21B	5H	44.93234284896688	3.8051562991437344	1.2343494802964141e-08	102.91472485467317	4.0432721856005195e-18
70	21B	6H	3.3720035306573766	1.215506951042622	7.017279408889273e-06	0.605893765617271	0.9999307994180243
71	21B	7H	3.1717261904761904	1.1542759792637063	0.07521907987718822	1.3880410808112489	0.9978952484972284
72	22	2H	14.118606607922967	2.6474941040367304	8.550311128553123e-07	0.11703882566774655	0.9999999483326346
73	22	2L	485.1634615384618	6.184485801675687	0.012648548533172847	1.6670324303881552e+28	0.0
74	22	3H	8.614202281140837	2.1534141464852543	3.578400195977621e-09	0.24968720172231668	0.9999985191583478
75	22	3L	2.4626125743914207	0.9012228092190275	9.234167558983942e-06	0.4241341545632082	0.9999850326513973
76	22	4H	7.052959844956451	1.9534456478307856	2.081136664493314e-08	0.16653594839888772	0.9999997524054471
77	22	4L	2.8174005466002074	1.0358146790443543	7.930957166569315e-06	0.4943589234615468	0.9999710148112505
78	22	5H	22.634059241111913	3.119455540908474	2.3916597806028474e-06	0.15054549324923833	0.9999998417678816
79	22	6H	9.477733911387755	2.248945147228438	1.7580713348302322e-07	0.1971945896727104	0.9999994769423537
80	22	7H	3.629578754578754	1.2891177737406936	6.373167320761645e-06	0.6047501121837356	0.9999313534363123
81	23	2H	44.02287221975349	3.7847094361378626	1.1148735978359006e-08	56.330116258034636	6.7881597624309776e-09
82	23	2L	2190.073224852072	7.691690303886653	0.011494636522474877	2.2476837783585988e+113	0.0
83	23	3H	38.07608584977973	3.6395863806666924	5.127137016740386e-07	0.22847964851261976	0.999998998169308
84	23	3L	5.165855391978427	1.642070702020617	8.361620298169032e-06	0.16327593999508055	0.999999773179228
85	23	4H	22.260323783543598	3.102805866741254	2.494104086765508e-07	0.10707570547658997	0.9999999652377334
86	23	4L	5.079042256267909	1.6251278823819773	2.682464582883744e-08	0.2978543836915553	0.9999967884194534
87	23	5H	54.69086574657227	4.001696721082742	0.0023290557288328123	18950.273681231087	0.0
88	23	6H	10.802152851233732	2.3797445993483186	6.250232002623831e-07	0.1554657151343042	0.9999998174956232
89	23	7H	4.590628815628816	1.5240198096266668	3.341797164129925e-08	0.6176003560611962	0.9999249332021998
90	24	2H	58.589264038636934	4.070551484152466	0.006285632859777793	12.638977182889672	0.17963402291366334
91	24	2L	2658.213757396449	7.885409653228568	0.03141849916498116	1.5689893679026878e+78	0.0
92	24	3H	34.287962239251534	3.534794338665541	0.0012788836209350976	0.5492396042693908	0.9999544764562035
93	24	3L	13.154099225442526	2.5767334382171767	0.23971353483896393	6.033486608837799	0.7365621828186447
94	24	4H	37.06017457452249	3.612542997745702	0.0014220743821160577	0.7531204826369515	0.9998264940583921
95	24	4L	11.34087931463251	2.4284138362663588	0.10537384185909088	1.686037308585468	0.9955170500740566
96	24	5H	197.2523636146462	5.284483942327497	0.011231656171217587	278806416812.21375	0.0
97	24	6H	12.400908100823257	2.5177704189882935	1.0414764721770865e-07	0.15879442325222373	0.999999799513113
98	24	7H	17.54247440593594	2.864624810655272	2.3296249968468278e-08	0.11076715962788816	0.9999999595709458
99	B1	2H	45.97178972375196	3.8280278502244887	2.458907352735814e-07	0.18027425810706574	0.9999996482598291
100	B1	2L	1696.6183431952663	7.436392339053542	0.049506590322574685	1.2063642786471389e+90	0.0
101	B1	3H	24.308777094954603	3.1908379365529242	1.209773731978651e-08	0.07496042992012696	0.9999999929214933
102	B1	3L	9.9987874415052		2.302463829792483	0.16056122821323682	1.8188126837478655	0.9940194583145648
103	B1	4H	34.86532039321914	3.5514926444460495	0.008282447573203788	0.08948468025176166	0.9999999843869066
104	B1	4L	10.854889593467973	2.3846157022614727	0.01314228766152666	0.15168170381724386	0.9999998363983486
105	B1	5H	165.77203526736423	5.110613563143392	0.009501974406601239	42443671.068822786	0.0
106	B1	6H	23.434088827838828	3.1541917397159165	0.004669272448728035	0.10347050945007202	0.999999970159022
107	B1	7H	8.372954822954824	2.1250067480645587	4.016072554223861e-07	0.05132599155075104	0.9999999987000977
108	B2	2H	8.371432573836419	2.1248251056704675	2.360127456606796e-07	0.19111980150589503	0.9999995445150938
109	B2	2L	657.1873850870422	6.4879691910345825	0.04334854560119392	2.448183410222562e+21	0.0
110	B2	3H	3.0747939560439557	1.1232378643813201	3.401732855437811e-05	0.5329708741379512	0.9999599740712877
111	B2	3L	2.2200625763125763	0.7975353830216517	1.2855587073702294e-05	0.46628211600462816	0.9999774649286107
112	B2	4H	2.6144230769230767	0.961043449892918	9.572976092520681e-06	0.40696501160515464	0.9999874853294963
113	B2	4L	2.459401709401709	0.8999181131287676	9.730608659420353e-06	0.37064343399825644	0.9999916606265439
114	B2	5H	2.5259885947385947	0.9266325087600008	8.326548449069403e-06	0.5099284780149754	0.9999668845394984
115	B2	6H	2.1166666666666667	0.7498425242364901	0.06591825745572277	1.5099329234406431	0.9970724084398255
116	B2	7H	1.3333333333333333	0.28768207245178135	1.3806840909967677e-05	0.7387629861076505	0.9998399628785613
117	B3	2H	42.85680300607976	3.757864408027265	0.00232254330046733	26.24478144794552	0.0018627795683975395
118	B3	2L	1556.6775147928988	7.350309030788353	0.0647520379520671	8.062808911330519e+94	0.0
119	B3	3H	26.92353394215564	3.2930005343525317	9.825066451982457e-07	0.04415634547078067	0.9999999993375781
120	B3	3L	7.662535953774627	2.0363429934243094	0.0821458841972054	0.4817981821147924	0.9999740525488774
121	B3	4H	31.90920942383282	3.4628935333189537	4.221371450298321e-09	5.60101620244104	0.7790901358711451
122	B3	4L	9.377274974599143	2.2382892032760235	0.01509918729670964	0.18295281246513312	0.9999996245332533
123	B3	5H	233.70442016317014	5.454057156520527	0.012779618351448661	4.076966941497977e+16	0.0
124	B3	6H	17.936185982820597	2.8868198192686836	2.281941405293274e-06	0.1079305302028329	0.9999999639839078
125	B3	7H	16.368505799755795	2.7953579511541573	5.2845415800438086e-08	0.05188651192482642	0.9999999986352965
